Gene1	Gene2	Correlation	source
AT1G18570	AT5G14950	0.616455529956895	GENIE&WGCNA
AT4G00180	AT5G01630	0.616446983763668	GENIE&WGCNA
AT2G37060	AT2G16070	0.616434065884353	GENIE&WGCNA
AT5G05410	AT4G01550	0.616361122567922	GENIE&WGCNA
AT5G65310	AT1G77460	0.616314708754883	GENIE&WGCNA
AT4G36990	AT3G23990	0.61631083522352	GENIE&WGCNA
AT3G48590	AT5G60850	0.616276464881876	GENIE&WGCNA
AT2G37060	AT3G09690	0.616268333403409	GENIE&WGCNA
AT2G27110	AT1G07240	0.616220801493353	GENIE&WGCNA
AT1G06180	AT4G28140	0.616179631404106	GENIE&WGCNA
AT4G36900	AT4G17550	0.616174503585658	GENIE&WGCNA
AT1G19700	AT5G15410	0.616125791310938	GENIE&WGCNA
AT5G22290	AT3G14760	0.615952664156657	GENIE&WGCNA
AT5G52660	AT1G61210	0.61593969487492	GENIE&WGCNA
AT1G12860	AT1G75980	0.615828285331124	GENIE&WGCNA
AT4G13640	AT5G03320	0.615812121054801	GENIE&WGCNA
AT5G65310	AT2G46620	0.615759555940597	GENIE&WGCNA
AT5G62020	AT3G10800	0.615714757403841	GENIE&WGCNA
AT3G57800	AT1G01440	0.615700410320428	GENIE&WGCNA
AT1G36060	AT1G14150	0.615491737267756	GENIE&WGCNA
AT2G35940	AT1G53670	0.615486100798897	GENIE&WGCNA
AT3G57980	AT4G32840	0.615471594516586	GENIE&WGCNA
AT1G02220	AT4G21650	0.615461702852502	GENIE&WGCNA
AT1G63100	AT2G47680	0.615444636098353	GENIE&WGCNA
AT1G06040	AT3G26700	0.615417510128407	GENIE&WGCNA
AT5G52660	AT5G08640	0.615404862374469	GENIE&WGCNA
AT1G22640	AT1G22370	0.615367756572448	GENIE&WGCNA
AT1G30500	AT2G12190	0.615364919133857	GENIE&WGCNA
AT3G60030	AT5G15710	0.615333149408538	GENIE&WGCNA
AT4G18880	AT5G18170	0.615170683567673	GENIE&WGCNA
AT1G19490	AT4G24960	0.615132653385504	GENIE&WGCNA
AT2G40340	AT3G55640	0.615000176909365	GENIE&WGCNA
AT1G69780	AT4G30410	0.614980766330983	GENIE&WGCNA
AT2G42380	AT4G13800	0.614967883302462	GENIE&WGCNA
AT2G42380	AT5G24155	0.614966440941793	GENIE&WGCNA
AT1G17460	AT4G32050	0.61495560588842	GENIE&WGCNA
AT3G19580	AT5G60490	0.614924135889225	GENIE&WGCNA
AT5G05410	AT4G36990	0.614889588746566	GENIE&WGCNA
AT1G63100	AT1G23790	0.614825386579024	GENIE&WGCNA
AT1G63100	AT5G05560	0.614806375411541	GENIE&WGCNA
AT3G60630	AT3G60860	0.614773857947484	GENIE&WGCNA
AT4G36900	AT3G20440	0.614758084284756	GENIE&WGCNA
AT4G09460	AT2G44420	0.614692151794762	GENIE&WGCNA
AT5G63470	AT5G63080	0.614645595125134	GENIE&WGCNA
AT1G63100	AT5G56120	0.614636536784247	GENIE&WGCNA
AT5G22290	AT3G55640	0.614610743677856	GENIE&WGCNA
AT4G04890	AT5G26850	0.614586123749946	GENIE&WGCNA
AT1G70000	AT2G39670	0.614562526386998	GENIE&WGCNA
AT2G47890	AT5G65683	0.614514589446524	GENIE&WGCNA
AT5G62020	AT1G66510	0.614414729434554	GENIE&WGCNA
AT2G47890	AT3G29200	0.614242851428626	GENIE&WGCNA
AT5G45260	AT5G15010	0.614230105772384	GENIE&WGCNA
AT5G65310	AT5G04895	0.614158835904487	GENIE&WGCNA
AT2G27110	AT3G07570	0.61414248955545	GENIE&WGCNA
AT1G76890	AT3G02170	0.614098568737944	GENIE&WGCNA
AT1G70000	AT5G44280	0.614080620324324	GENIE&WGCNA
AT5G41920	AT5G44280	0.614060966789754	GENIE&WGCNA
AT1G32870	AT5G44005	0.614019835788245	GENIE&WGCNA
AT1G14580	AT4G37090	0.613933015433532	GENIE&WGCNA
AT4G28140	AT1G07510	0.613917146125641	GENIE&WGCNA
AT4G34680	AT3G23990	0.61383807001385	GENIE&WGCNA
AT5G63470	AT1G15100	0.613830552478817	GENIE&WGCNA
AT1G14580	AT5G67640	0.613823926575965	GENIE&WGCNA
AT1G18330	AT4G18760	0.613823310563309	GENIE&WGCNA
AT1G70000	AT4G10430	0.613807512527043	GENIE&WGCNA
AT5G62020	AT2G24100	0.613779131896269	GENIE&WGCNA
AT5G52510	AT4G39640	0.61369526707693	GENIE&WGCNA
AT4G24020	AT2G29300	0.613631769007432	GENIE&WGCNA
AT4G24020	AT1G22370	0.613599954234858	GENIE&WGCNA
AT2G42300	AT1G67050	0.613579865888707	GENIE&WGCNA
AT4G36900	AT4G10360	0.613510000409461	GENIE&WGCNA
AT4G24060	AT5G42060	0.61348403290155	GENIE&WGCNA
AT5G52510	AT5G49740	0.613465160101896	GENIE&WGCNA
AT1G63100	AT1G08130	0.613451882254464	GENIE&WGCNA
AT2G35940	AT1G18650	0.613442835861916	GENIE&WGCNA
AT1G45249	AT5G47330	0.613429185511941	GENIE&WGCNA
AT5G05410	AT1G26800	0.61342381625761	GENIE&WGCNA
AT3G54390	AT1G07180	0.613408934741369	GENIE&WGCNA
AT1G63100	AT2G39670	0.613312207347367	GENIE&WGCNA
AT2G47890	AT2G34310	0.613186137064944	GENIE&WGCNA
AT5G08790	AT5G01830	0.613105601660061	GENIE&WGCNA
AT1G14920	AT2G34060	0.613077526069705	GENIE&WGCNA
AT1G58110	AT4G21400	0.612991204603988	GENIE&WGCNA
AT4G00180	AT3G62060	0.612885689702493	GENIE&WGCNA
AT1G19700	AT5G58370	0.612854412273556	GENIE&WGCNA
AT5G16600	AT1G15520	0.612846972026226	GENIE&WGCNA
AT1G18570	AT2G20950	0.612823732685476	GENIE&WGCNA
AT2G35940	AT2G47750	0.612809555379515	GENIE&WGCNA
AT2G40750	AT4G00700	0.612799070171417	GENIE&WGCNA
AT1G19490	AT4G35550	0.612794251817589	GENIE&WGCNA
AT4G36900	AT3G12800	0.612781515307858	GENIE&WGCNA
AT5G62020	AT3G12580	0.612758985988922	GENIE&WGCNA
AT4G30080	AT2G36320	0.612750680376089	GENIE&WGCNA
AT3G47620	AT2G01930	0.612705408682853	GENIE&WGCNA
AT4G36990	AT4G22740	0.612679971777643	GENIE&WGCNA
AT5G12840	AT5G56500	0.612621385668336	GENIE&WGCNA
AT3G54390	AT1G10650	0.612617651095377	GENIE&WGCNA
AT3G60630	AT1G68470	0.612595280157701	GENIE&WGCNA
AT5G65310	AT5G41910	0.612488619355722	GENIE&WGCNA
AT3G50700	AT1G12440	0.612431211060156	GENIE&WGCNA
AT4G37740	AT2G18760	0.612400446158768	GENIE&WGCNA
AT5G22290	AT1G64780	0.612344846691274	GENIE&WGCNA
AT1G63100	AT1G56540	0.612333900815299	GENIE&WGCNA
AT5G16600	AT3G25882	0.612333041895997	GENIE&WGCNA
AT3G61830	AT4G20430	0.612312624101348	GENIE&WGCNA
AT2G40340	AT5G36160	0.612282426313632	GENIE&WGCNA
AT5G22290	AT1G17940	0.612266612452652	GENIE&WGCNA
AT4G34000	AT5G06220	0.612263385916676	GENIE&WGCNA
AT4G31650	AT3G06130	0.61225603636206	GENIE&WGCNA
AT1G15790	AT1G74440	0.612226295345781	GENIE&WGCNA
AT1G63100	AT1G65710	0.612162047290308	GENIE&WGCNA
AT4G36990	AT5G52640	0.612149118670395	GENIE&WGCNA
AT5G62020	AT5G03340	0.61213790109039	GENIE&WGCNA
AT5G13330	AT1G14150	0.612120164673177	GENIE&WGCNA
AT4G36900	AT5G10730	0.612087010863803	GENIE&WGCNA
AT1G58110	AT4G03550	0.61194674367342	GENIE&WGCNA
AT2G34720	AT2G41000	0.611942616525341	GENIE&WGCNA
AT1G63100	AT4G01730	0.611901299286174	GENIE&WGCNA
AT4G36990	AT1G07400	0.611888647767332	GENIE&WGCNA
AT3G17609	AT1G75580	0.611861347783796	GENIE&WGCNA
AT1G63100	AT4G23800	0.61181496095526	GENIE&WGCNA
AT1G36060	AT1G74070	0.611809386722148	GENIE&WGCNA
AT1G63100	AT2G25060	0.611799326310686	GENIE&WGCNA
AT1G19220	AT1G72160	0.611698531616929	GENIE&WGCNA
AT4G34000	AT1G17940	0.611664195979268	GENIE&WGCNA
AT4G01550	AT1G66510	0.611636470653338	GENIE&WGCNA
AT4G36990	AT5G64510	0.611612790538581	GENIE&WGCNA
AT4G36990	AT1G66510	0.611558920925922	GENIE&WGCNA
AT1G63100	AT5G07810	0.611369793662598	GENIE&WGCNA
AT4G36990	AT2G19310	0.611347025956628	GENIE&WGCNA
AT4G36990	AT5G02430	0.611295609413956	GENIE&WGCNA
AT1G63100	AT4G33270	0.611255256022136	GENIE&WGCNA
AT3G54390	AT4G31870	0.611246745760881	GENIE&WGCNA
AT2G27110	AT1G59870	0.611240821434827	GENIE&WGCNA
AT1G12860	AT5G08620	0.611224486932058	GENIE&WGCNA
AT1G63100	AT5G25090	0.611173382175801	GENIE&WGCNA
AT2G27110	AT2G22300	0.611171514101384	GENIE&WGCNA
AT1G19490	AT1G22740	0.611154239942756	GENIE&WGCNA
AT1G26260	AT5G23730	0.611117527488097	GENIE&WGCNA
AT3G46640	AT3G10410	0.611116107026764	GENIE&WGCNA
AT4G36990	AT2G40830	0.611103480289698	GENIE&WGCNA
AT1G20980	AT4G40040	0.611038786536778	GENIE&WGCNA
AT1G63100	AT5G16250	0.610993466295282	GENIE&WGCNA
AT4G36990	AT5G48570	0.610985117394813	GENIE&WGCNA
AT2G40750	AT4G10500	0.610973817973641	GENIE&WGCNA
AT5G60890	AT5G43150	0.610959012006251	GENIE&WGCNA
AT4G34000	AT1G10900	0.61090204947102	GENIE&WGCNA
AT2G36010	AT4G38050	0.610877300703817	GENIE&WGCNA
AT1G63100	AT1G18370	0.610799747638593	GENIE&WGCNA
AT1G70000	AT3G59040	0.610745351958938	GENIE&WGCNA
AT3G20310	AT5G54090	0.610739032052291	GENIE&WGCNA
AT2G41710	AT1G10200	0.610636905367452	GENIE&WGCNA
AT5G05410	AT5G64510	0.610633483740334	GENIE&WGCNA
AT1G70000	AT1G49630	0.610583094094892	GENIE&WGCNA
AT5G23280	AT5G19730	0.610564988325416	GENIE&WGCNA
AT1G20980	AT2G44490	0.610545790407194	GENIE&WGCNA
AT4G36990	AT2G25140	0.610527043760982	GENIE&WGCNA
AT1G14920	AT5G48230	0.61048163011516	GENIE&WGCNA
AT1G63100	AT2G16850	0.610481535337002	GENIE&WGCNA
AT5G57150	AT1G03130	0.610456381572171	GENIE&WGCNA
AT1G58110	AT4G36890	0.610451294780573	GENIE&WGCNA
AT5G65310	AT1G68470	0.610343895501893	GENIE&WGCNA
AT3G54390	AT5G52510	0.610323483413129	GENIE&WGCNA
AT4G36990	AT1G02090	0.610270304311052	GENIE&WGCNA
AT1G45249	AT1G17430	0.610202112039388	GENIE&WGCNA
AT1G63100	AT1G30010	0.610172262480093	GENIE&WGCNA
AT1G63100	AT2G32590	0.610160383632803	GENIE&WGCNA
AT1G01250	AT3G45640	0.61010551403029	GENIE&WGCNA
AT4G36990	AT1G56440	0.610061328432238	GENIE&WGCNA
AT1G22640	AT2G29300	0.610012792482395	GENIE&WGCNA
AT2G47460	AT1G31130	0.609996608427724	GENIE&WGCNA
AT5G52660	AT1G05690	0.60995315823613	GENIE&WGCNA
AT4G36990	AT4G01550	0.609951842686937	GENIE&WGCNA
AT1G45249	AT1G64780	0.609923310842216	GENIE&WGCNA
AT4G36990	AT5G47120	0.609901937853844	GENIE&WGCNA
AT5G23280	AT5G17050	0.609893728239797	GENIE&WGCNA
AT4G00180	AT5G08000	0.609791067662056	GENIE&WGCNA
AT1G70000	AT1G18650	0.609790950652055	GENIE&WGCNA
AT1G70000	AT4G03420	0.609757349962502	GENIE&WGCNA
AT5G58340	AT4G18050	0.609700851194062	GENIE&WGCNA
AT1G63100	AT5G13840	0.609684950737882	GENIE&WGCNA
AT1G70000	AT3G55640	0.609633522240967	GENIE&WGCNA
AT4G36990	AT4G33660	0.609599615409143	GENIE&WGCNA
AT1G58110	AT5G53400	0.609592622415134	GENIE&WGCNA
AT1G63100	AT1G03780	0.60958512488043	GENIE&WGCNA
AT1G05805	AT3G26600	0.609563800687658	GENIE&WGCNA
AT1G05805	AT5G04930	0.609527572026985	GENIE&WGCNA
AT4G36990	AT1G55530	0.60949060854	GENIE&WGCNA
AT5G08520	AT2G46550	0.609483671014062	GENIE&WGCNA
AT2G22300	AT5G40910	0.609469975725757	GENIE&WGCNA
AT1G63100	AT5G45410	0.609428717238586	GENIE&WGCNA
AT5G16600	AT1G14880	0.609372856349361	GENIE&WGCNA
AT5G52660	AT1G50420	0.609363816057871	GENIE&WGCNA
AT3G50700	AT1G72150	0.609362394990231	GENIE&WGCNA
AT5G65310	AT4G36890	0.609266418723421	GENIE&WGCNA
AT4G36990	AT5G47830	0.609240320300002	GENIE&WGCNA
AT2G40750	AT1G10380	0.609238837614495	GENIE&WGCNA
AT5G05410	AT2G43020	0.609177235511417	GENIE&WGCNA
AT5G05410	AT5G52640	0.609043988872581	GENIE&WGCNA
AT1G63100	AT5G06150	0.609028340453756	GENIE&WGCNA
AT3G60030	AT2G32450	0.609018665430777	GENIE&WGCNA
AT1G70000	AT5G60540	0.609011538358999	GENIE&WGCNA
AT1G63100	AT4G17000	0.608993718623175	GENIE&WGCNA
AT1G63100	AT2G36570	0.608976594779857	GENIE&WGCNA
AT1G05805	AT3G26220	0.608966243274049	GENIE&WGCNA
AT1G26260	AT5G55570	0.608963428897387	GENIE&WGCNA
AT1G18570	AT2G18760	0.608940676478239	GENIE&WGCNA
AT2G27110	AT4G14360	0.608933535106209	GENIE&WGCNA
AT3G56400	AT1G30420	0.608909693076252	GENIE&WGCNA
AT1G36060	AT5G01830	0.608902602843088	GENIE&WGCNA
AT1G76350	AT1G78570	0.608828464680441	GENIE&WGCNA
AT5G45260	AT4G15890	0.608814546488223	GENIE&WGCNA
AT2G30590	AT5G26220	0.608803728329867	GENIE&WGCNA
AT2G22800	AT2G27310	0.608761790484375	GENIE&WGCNA
AT1G63100	AT1G22510	0.608752437880533	GENIE&WGCNA
AT2G40750	AT3G13100	0.608715196582799	GENIE&WGCNA
AT1G36060	AT4G11410	0.608706580376147	GENIE&WGCNA
AT1G63100	AT3G51280	0.608681876402432	GENIE&WGCNA
AT1G63100	AT3G01670	0.608669674458113	GENIE&WGCNA
AT2G34720	AT5G25265	0.608655598608668	GENIE&WGCNA
AT1G63100	AT5G20980	0.608648866630512	GENIE&WGCNA
AT1G27660	AT3G09710	0.60862098305591	GENIE&WGCNA
AT1G36060	AT2G38010	0.608572614732908	GENIE&WGCNA
AT1G63100	AT3G55660	0.60846831901984	GENIE&WGCNA
AT2G42380	AT5G14570	0.608455090053881	GENIE&WGCNA
AT2G42380	AT2G38230	0.608451506116543	GENIE&WGCNA
AT1G18570	AT5G03330	0.608364548395888	GENIE&WGCNA
AT2G43500	AT1G19970	0.608347584120372	GENIE&WGCNA
AT1G33240	AT4G35550	0.608330919344653	GENIE&WGCNA
AT1G36060	AT4G24810	0.608323436642843	GENIE&WGCNA
AT1G63100	AT5G37010	0.608291595318935	GENIE&WGCNA
AT1G05805	AT2G44420	0.608237622606171	GENIE&WGCNA
AT1G18570	AT3G07570	0.608219627249219	GENIE&WGCNA
AT1G18570	AT5G05680	0.608101518169661	GENIE&WGCNA
AT3G56970	AT3G55005	0.60809129593707	GENIE&WGCNA
AT2G27110	AT4G14605	0.608078744638861	GENIE&WGCNA
AT4G36990	AT5G46740	0.608078224381815	GENIE&WGCNA
AT2G42380	AT3G05640	0.608034618650058	GENIE&WGCNA
AT4G34000	AT5G03650	0.607980192125253	GENIE&WGCNA
AT5G41920	AT5G25120	0.607960296994033	GENIE&WGCNA
AT5G23280	AT4G24960	0.607957026702947	GENIE&WGCNA
AT1G19490	AT1G73010	0.607883074109115	GENIE&WGCNA
AT5G22290	AT1G76570	0.607833930799023	GENIE&WGCNA
AT4G36990	AT5G04410	0.607729986180113	GENIE&WGCNA
AT3G56400	AT1G63350	0.607713385168108	GENIE&WGCNA
AT1G32870	AT4G17340	0.607669484453456	GENIE&WGCNA
AT1G02220	AT3G62590	0.607645350750613	GENIE&WGCNA
AT5G52510	AT1G17940	0.607639889101302	GENIE&WGCNA
AT1G18570	AT3G59080	0.607612151308735	GENIE&WGCNA
AT5G52510	AT1G15500	0.60760088754373	GENIE&WGCNA
AT4G34000	AT5G47330	0.607597577751724	GENIE&WGCNA
AT1G70000	AT5G36160	0.607567455351654	GENIE&WGCNA
AT1G32870	AT4G21470	0.607560396140907	GENIE&WGCNA
AT1G70000	AT2G01080	0.607525867003632	GENIE&WGCNA
AT5G13330	AT5G01830	0.607507630581565	GENIE&WGCNA
AT5G05410	AT3G23990	0.6075031288201	GENIE&WGCNA
AT1G14350	AT5G26850	0.607450191952691	GENIE&WGCNA
AT5G05410	AT2G40830	0.607429403065761	GENIE&WGCNA
AT1G19700	AT1G13930	0.607372186526677	GENIE&WGCNA
AT1G63100	AT3G51740	0.607315583427567	GENIE&WGCNA
AT1G63100	AT5G45700	0.60730570665354	GENIE&WGCNA
AT1G18570	AT5G10790	0.607294901488246	GENIE&WGCNA
AT1G20980	AT1G18570	0.607252853498253	GENIE&WGCNA
AT2G42380	AT4G36900	0.607223382220418	GENIE&WGCNA
AT5G62020	AT3G05660	0.607190572841053	GENIE&WGCNA
AT4G36990	AT2G24100	0.607175486853323	GENIE&WGCNA
AT5G22290	AT2G47990	0.607136072047491	GENIE&WGCNA
AT1G14580	AT3G27360	0.607058730527334	GENIE&WGCNA
AT1G05805	AT4G00700	0.607011509186937	GENIE&WGCNA
AT2G41710	AT5G22360	0.606982344820608	GENIE&WGCNA
AT1G79700	AT1G30330	0.606898203101306	GENIE&WGCNA
AT1G17920	AT1G63100	0.60689046004661	GENIE&WGCNA
AT1G70000	AT2G46320	0.606879811514045	GENIE&WGCNA
AT2G40750	AT4G31500	0.606821876485929	GENIE&WGCNA
AT5G52660	AT3G20440	0.606819427791295	GENIE&WGCNA
AT1G33060	AT2G33540	0.606802927957802	GENIE&WGCNA
AT1G58100	AT5G03540	0.606661250263081	GENIE&WGCNA
AT1G14580	AT5G56780	0.606619557486337	GENIE&WGCNA
AT5G16600	AT1G35230	0.606544634519497	GENIE&WGCNA
AT5G23280	AT1G22740	0.60645385894352	GENIE&WGCNA
AT3G28910	AT3G11760	0.606360614410405	GENIE&WGCNA
AT5G04410	AT1G02090	0.606358057848726	GENIE&WGCNA
AT5G52660	AT1G68010	0.606356531806013	GENIE&WGCNA
AT4G36990	AT3G44110	0.606285625829396	GENIE&WGCNA
AT2G43500	AT3G48610	0.606243389460913	GENIE&WGCNA
AT4G27410	AT1G78570	0.606166617362396	GENIE&WGCNA
AT5G04340	AT4G34950	0.606153169086292	GENIE&WGCNA
AT2G47890	AT3G18750	0.606138563254766	GENIE&WGCNA
AT5G11060	AT1G06710	0.606098514869829	GENIE&WGCNA
AT1G15790	AT3G44400	0.606084058731072	GENIE&WGCNA
AT1G18570	AT4G38200	0.606082707763478	GENIE&WGCNA
AT3G19290	AT1G70420	0.60596842746776	GENIE&WGCNA
AT3G60530	AT2G01930	0.605963295329256	GENIE&WGCNA
AT1G14580	AT1G75310	0.60593555587119	GENIE&WGCNA
AT4G00050	AT5G09230	0.60590486377829	GENIE&WGCNA
AT2G40750	AT5G24530	0.605883551312709	GENIE&WGCNA
AT5G52510	AT3G63530	0.605863968726316	GENIE&WGCNA
AT2G46270	AT1G69870	0.605854662539319	GENIE&WGCNA
AT3G60630	AT2G39670	0.605843453945105	GENIE&WGCNA
AT2G27050	AT5G44530	0.605801770854259	GENIE&WGCNA
AT1G63100	AT2G22610	0.605787677462432	GENIE&WGCNA
AT1G63100	AT2G20590	0.605759008160661	GENIE&WGCNA
AT1G19700	AT2G38230	0.605696315488893	GENIE&WGCNA
AT4G09460	AT4G15233	0.605671644027056	GENIE&WGCNA
AT2G22300	AT4G36890	0.605603288451021	GENIE&WGCNA
AT1G14580	AT1G47400	0.605602293655806	GENIE&WGCNA
AT1G63100	AT5G66230	0.605574123614885	GENIE&WGCNA
AT3G02830	AT3G19830	0.605536778663853	GENIE&WGCNA
AT4G36990	AT4G02920	0.605530220441963	GENIE&WGCNA
AT3G56400	AT3G48080	0.60541201699486	GENIE&WGCNA
AT1G18570	AT5G04020	0.60537237662842	GENIE&WGCNA
AT1G14920	AT4G18280	0.605352185469827	GENIE&WGCNA
AT1G25440	AT2G23760	0.605347248372065	GENIE&WGCNA
AT5G05410	AT2G19310	0.605320628029116	GENIE&WGCNA
AT1G63100	AT5G04895	0.605300592307545	GENIE&WGCNA
AT4G28140	AT5G52510	0.60524267056366	GENIE&WGCNA
AT2G02070	AT1G66140	0.605228496710934	GENIE&WGCNA
AT4G36990	AT4G34680	0.605195695319728	GENIE&WGCNA
AT4G09460	AT2G28940	0.605159864193843	GENIE&WGCNA
AT4G01460	AT1G02260	0.605140295583211	GENIE&WGCNA
AT2G35940	AT3G27820	0.605043183712165	GENIE&WGCNA
AT1G18570	AT3G60860	0.605013791250319	GENIE&WGCNA
AT1G63100	AT5G50280	0.604997051457683	GENIE&WGCNA
AT4G17810	AT4G32980	0.604976021454454	GENIE&WGCNA
AT3G02830	AT4G15490	0.60496270659222	GENIE&WGCNA
AT2G37060	AT1G73020	0.604953573896739	GENIE&WGCNA
AT3G50700	AT3G29240	0.604928627783391	GENIE&WGCNA
AT2G46270	AT1G20450	0.604924356504481	GENIE&WGCNA
AT2G27110	AT4G20780	0.604875799031748	GENIE&WGCNA
AT4G36990	AT1G62740	0.604823825776242	GENIE&WGCNA
AT4G27240	AT3G06130	0.604817702843797	GENIE&WGCNA
AT3G61830	AT3G24630	0.604748760141381	GENIE&WGCNA
AT4G00180	AT5G04895	0.604742214931868	GENIE&WGCNA
AT5G16600	AT4G11890	0.604641034542249	GENIE&WGCNA
AT4G36990	AT5G03340	0.604606843782749	GENIE&WGCNA
AT5G13330	AT4G24810	0.604530908535801	GENIE&WGCNA
AT4G30080	AT1G50460	0.604506882196509	GENIE&WGCNA
AT4G36900	AT3G59390	0.6044980094537	GENIE&WGCNA
AT5G22290	AT3G08940	0.604433068197463	GENIE&WGCNA
AT5G56270	AT5G46500	0.604401930179734	GENIE&WGCNA
AT1G06180	AT2G45180	0.604381337054524	GENIE&WGCNA
AT4G37740	AT4G00380	0.604335409465063	GENIE&WGCNA
AT1G63100	AT3G53190	0.604287325217829	GENIE&WGCNA
AT1G63100	AT4G22300	0.604287126056803	GENIE&WGCNA
AT1G32870	AT5G53970	0.604177473558082	GENIE&WGCNA
AT1G63100	AT4G31840	0.604130696110169	GENIE&WGCNA
AT4G34000	AT1G73390	0.604109782046731	GENIE&WGCNA
AT2G01930	AT2G36320	0.604108857865598	GENIE&WGCNA
AT1G22640	AT3G07350	0.604073067718749	GENIE&WGCNA
AT5G62020	AT1G55530	0.604031177728229	GENIE&WGCNA
AT4G36900	AT4G21470	0.603956660219995	GENIE&WGCNA
AT4G36990	AT3G53680	0.60394246684888	GENIE&WGCNA
AT1G05805	AT3G26180	0.603892242396413	GENIE&WGCNA
AT1G45249	AT1G62540	0.603755719329971	GENIE&WGCNA
AT5G08790	AT1G14150	0.603685288540774	GENIE&WGCNA
AT1G63100	AT3G02640	0.603654042004335	GENIE&WGCNA
AT5G49450	AT1G22370	0.603629708504899	GENIE&WGCNA
AT1G26260	AT3G54390	0.603594221903082	GENIE&WGCNA
AT1G05805	AT1G63350	0.603550118505404	GENIE&WGCNA
AT5G06839	AT2G38010	0.603547332792784	GENIE&WGCNA
AT2G42380	AT1G50250	0.603519645360107	GENIE&WGCNA
AT5G65310	AT5G04830	0.603512648546192	GENIE&WGCNA
AT1G63100	AT5G55820	0.603501204958815	GENIE&WGCNA
AT1G32870	AT5G18850	0.60348802901852	GENIE&WGCNA
AT1G70000	AT5G01630	0.603432731449884	GENIE&WGCNA
AT4G24020	AT3G28900	0.603416624927598	GENIE&WGCNA
AT1G63100	AT4G21270	0.60341629609405	GENIE&WGCNA
AT5G04410	AT5G13660	0.6033807023331	GENIE&WGCNA
AT1G25560	AT1G15740	0.603351116339931	GENIE&WGCNA
AT1G69780	AT4G28860	0.603302002716239	GENIE&WGCNA
AT4G36900	AT3G57190	0.603285534148298	GENIE&WGCNA
AT5G57150	AT5G50240	0.603269800485873	GENIE&WGCNA
AT1G75710	AT4G37740	0.603247645968053	GENIE&WGCNA
AT2G43500	AT1G07510	0.603238588575018	GENIE&WGCNA
AT2G37060	AT3G60690	0.603165102655501	GENIE&WGCNA
AT1G63100	AT4G32830	0.603133608380148	GENIE&WGCNA
AT1G19220	AT2G26710	0.603128805061068	GENIE&WGCNA
AT5G22290	AT3G51250	0.60310390505145	GENIE&WGCNA
AT1G18570	AT1G05620	0.603088370814347	GENIE&WGCNA
AT4G01550	AT4G12400	0.603053879017193	GENIE&WGCNA
AT4G00180	AT5G01600	0.603025824718037	GENIE&WGCNA
AT4G36990	AT1G21550	0.603012403288655	GENIE&WGCNA
AT3G50700	AT1G23390	0.602997985179312	GENIE&WGCNA
AT5G52510	AT5G08640	0.602987574784	GENIE&WGCNA
AT1G19700	AT3G05640	0.602964540788191	GENIE&WGCNA
AT2G37060	AT1G49630	0.602888652807432	GENIE&WGCNA
AT1G20980	AT5G10790	0.602848432821939	GENIE&WGCNA
AT1G14920	AT2G35940	0.602840613993445	GENIE&WGCNA
AT5G22290	AT3G19170	0.602822997041229	GENIE&WGCNA
AT3G57980	AT5G54930	0.602761677628684	GENIE&WGCNA
AT4G01550	AT5G02430	0.602743582427631	GENIE&WGCNA
AT1G70000	AT2G40610	0.60273033965947	GENIE&WGCNA
AT1G06180	AT2G25620	0.602721416146966	GENIE&WGCNA
AT2G40340	AT5G57280	0.60271022760288	GENIE&WGCNA
AT5G52510	AT2G24190	0.602695916691189	GENIE&WGCNA
AT4G37740	AT2G42960	0.602695680173036	GENIE&WGCNA
AT2G27110	AT1G63860	0.602666812080664	GENIE&WGCNA
AT1G63100	AT4G13370	0.602651564985049	GENIE&WGCNA
AT1G27660	AT3G06130	0.602642646348774	GENIE&WGCNA
AT1G75390	AT1G21250	0.602627059965226	GENIE&WGCNA
AT1G05805	AT2G15080	0.602590783338004	GENIE&WGCNA
AT4G36990	AT3G24500	0.602583647452788	GENIE&WGCNA
AT5G05410	AT1G02090	0.602577328035875	GENIE&WGCNA
AT5G04410	AT5G02430	0.602573368931419	GENIE&WGCNA
AT1G30210	AT5G66610	0.602542545250128	GENIE&WGCNA
AT1G68520	AT4G33110	0.602466033419326	GENIE&WGCNA
AT5G12850	AT5G03800	0.602410796360128	GENIE&WGCNA
AT5G04410	AT3G44110	0.602403873270262	GENIE&WGCNA
AT4G31650	AT5G48660	0.602403291121063	GENIE&WGCNA
AT4G31650	AT1G63710	0.602320537505841	GENIE&WGCNA
AT4G36990	AT3G08970	0.602320011341568	GENIE&WGCNA
AT1G33060	AT5G66610	0.602197376938618	GENIE&WGCNA
AT4G00180	AT4G40000	0.602132032677258	GENIE&WGCNA
AT2G25900	AT1G58100	0.602131590784233	GENIE&WGCNA
AT5G65310	AT4G21400	0.602079690393084	GENIE&WGCNA
AT1G69780	AT5G03540	0.602077945912765	GENIE&WGCNA
AT1G63100	AT2G33560	0.602056771381655	GENIE&WGCNA
AT2G40750	AT2G42760	0.601985621578282	GENIE&WGCNA
AT3G61830	AT4G37740	0.601925941856036	GENIE&WGCNA
AT2G24645	AT1G72910	0.601914462192576	GENIE&WGCNA
AT5G65310	AT1G21350	0.601884439406764	GENIE&WGCNA
AT2G36400	AT2G18760	0.601856337447723	GENIE&WGCNA
AT2G41710	AT1G50480	0.60184213015595	GENIE&WGCNA
